stationId,wdId,altName,region,lat,long,yFounded,yRenewed,Bibliographie,year,person,choir
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1836,1835.0,Luttringshauser_XX,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1836,1835.0,Luttringshauser_XY,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1836,1835.0,Schoppmann_XX,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1836,1835.0,Schoppmann_XY,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1837,1836.0,Luttringshauser_XX,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1837,1836.0,Luttringshauser_XY,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1838,1837.0,Luttringshauser_XX,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1838,1837.0,Luttringshauser_XY,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1838,1837.0,Meyer_XX,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1838,1837.0,Meyer_XY,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1842,1841.0,Genth_XX,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1842,1841.0,Genth_XY,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1842,1841.0,Luttringshauser_XX,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1842,1841.0,Luttringshauser_XY,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1842,1841.0,Meyer_H_XX,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1842,1841.0,Meyer_H_XY,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1843,1842.0,Genth_XX,V
Elim,,,Südafrika,-34.59166666666667,19.758333333333333,1736,1790,NBG_1843,1842.0,Genth_XY,V
